-0.007789448	-0.027205308	-0.031317904	-0.017468617	0.008833358	0.003439994	-0.007540511	0.015590998	-0.03532061
-0.004277245	-0.023177998	-0.026600409	-0.017817539	0.008589647	0.002474757	-0.014297936	0.009723516	-0.038607882
-0.005061967	-0.030727107	-0.029717884	-0.00841796	0.012296562	0.004087875	-0.009883398	-0.001986783	-0.038068293
-0.014821473	-0.033535737	-0.024759381	-0.003767256	0.016917082	0.008683616	-0.012687114	0.002795419	-0.035866228
-0.013606297	-0.035833611	-0.021118609	0.005638236	0.009724468	0.006905894	-0.012572253	0.001240042	-0.043528992
-0.014889089	-0.039922799	-0.014140555	0.0087253	0.019446683	0.010067606	-0.020403559	-0.00424585	-0.03853252
-0.0187108	-0.036911755	-0.013747802	0.012706549	0.014414977	0.008251695	-0.020882377	-0.003941159	-0.053359154
-0.019524092	-0.033915394	0.004062192	0.01641694	0.015987229	0.007864547	-0.023367803	0.004096885	-0.040773773
-0.024216236	-0.03260547	0.012964958	0.013597185	0.008344686	0.0088232	-0.023329055	0.001419955	-0.037157925
-0.026046619	-0.029039622	0.016024412	0.018218319	0.005350158	0.00810421	-0.023843854	-0.006533936	-0.038011018
-0.030643529	-0.02213656	0.018962246	0.010351627	0.005995057	0.006941448	-0.021308608	-0.004015155	-0.042279497
-0.024362895	-0.027575527	0.015756626	0.009109705	0.003111762	0.001948025	-0.015449313	-0.001368695	-0.032532233
-0.026656112	-0.027610137	0.014434433	0.00948583	-0.003597179	-0.002130202	-0.017443467	-0.010647268	-0.031881109
-0.030067368	-0.023025925	0.015576986	-0.001970609	-0.009573735	-0.005789675	-0.015690106	-0.007925359	-0.03830945
-0.020768791	-0.017833421	0.013281838	-0.00549412	-0.014574196	-0.014967989	-0.019880457	-0.009769467	-0.036499265
-0.02760654	-0.015030035	0.003428432	-0.011682442	-0.015224093	-0.013287712	-0.021934117	-0.01700951	-0.029189194
-0.02053166	-0.018712298	0.00195561	-0.008074953	-0.018216121	-0.022562154	-0.021240799	-0.0255191	-0.033392862
-0.025402842	-0.01550723	0.003851311	-0.016172287	-0.024007706	-0.022714907	-0.017184683	-0.028365787	-0.030527615
-0.024981911	-0.01539501	-0.002741801	-0.012920816	-0.024525124	-0.033157378	-0.015727471	-0.02339932	-0.035709476
-0.03039878	-0.011989626	-0.004442242	-0.012556519	-0.027188454	-0.030158953	-0.014183075	-0.028550053	-0.038425507
-0.023859111	-0.00498693	-0.005870433	-0.01694701	-0.023104099	-0.032151319	-0.015658277	-0.038117357	-0.040184446
-0.023740069	-0.009537581	-0.006288849	-0.026212934	-0.026203609	-0.027907172	-0.01365167	-0.029995159	-0.028242653
-0.021850641	-0.002071325	-0.006021063	-0.020411382	-0.027919588	-0.023894787	-0.007680281	-0.033959047	-0.031825341
-0.026475169	-0.008758338	-0.009197673	-0.016820452	-0.030307961	-0.02361957	-0.016369585	-0.032026434	-0.029933766
-0.024331468	-0.00657583	-0.005951885	-0.020306114	-0.034737262	-0.01505885	-0.017822646	-0.029977748	-0.031290274
-0.029451209	-0.013690745	-0.014554507	-0.023807153	-0.039456517	-0.012517366	-0.018809344	-0.032994191	-0.022953778
-0.029211221	-0.011065652	-0.00856726	-0.024961549	-0.03747308	-0.016344077	-0.028113085	-0.036834752	-0.021634951
-0.03233392	-0.008410144	-0.012826172	-0.019859022	-0.043080945	-0.010788367	-0.020496278	-0.039307103	-0.027987931
-0.027636063	-0.01375472	-0.007863207	-0.021597714	-0.04297971	-0.0067852	-0.028763503	-0.030807669	-0.019883549
-0.024550505	-0.001100156	-0.023099109	-0.025525737	-0.041232486	-0.005243191	-0.035437896	-0.027107847	-0.025621578
-0.029689292	-0.01323977	-0.014076955	-0.021802335	-0.034459806	-0.008159972	-0.033944703	-0.021652424	-0.02590343
-0.024613358	-0.01722408	-0.013281408	-0.025006495	-0.033449965	-0.001743053	-0.027643954	-0.01468225	-0.022855808
-0.029512158	-0.014023208	-0.011543031	-0.026398631	-0.039325288	-0.002664835	-0.02739209	-0.018376268	-0.020775829
-0.027176086	-0.017757909	-0.010050125	-0.024474243	-0.02898692	-0.003781508	-0.026438605	-0.008985975	-0.033419992
-0.024436225	-0.024593849	-0.016144486	-0.021313846	-0.025341246	-0.004824438	-0.02381756	-0.002960344	-0.03136865
-0.029718814	-0.02335629	-0.020672299	-0.025019506	-0.028825695	-0.001698281	-0.028412	-0.003088024	-0.033487817
-0.027941761	-0.028564525	-0.018278963	-0.025904228	-0.020794463	0.001587213	-0.023605828	-0.008749477	-0.029535857
-0.028086516	-0.024718654	-0.022159627	-0.029511717	-0.017812434	0.001867698	-0.022163839	-0.006525231	-0.042537233
-0.027339887	-0.028401965	-0.025302764	-0.022444587	-0.015791503	-0.00046046	-0.019750374	-0.001615349	-0.036845928
-0.029378831	-0.028183819	-0.023854488	-0.02270953	-0.010131147	-0.004758597	-0.024928806	-0.004875545	-0.042654798
-0.030748286	-0.03357559	-0.031953896	-0.025034882	-0.00985869	0.006293567	-0.027610741	-0.008791553	-0.041174696
-0.028311266	-0.030240474	-0.032868831	-0.024279083	-0.016303923	0.003555875	-0.026309906	-0.014989843	-0.045777781
-0.023135338	-0.035145612	-0.034340538	-0.021584703	-0.016676364	-0.000983242	-0.025002151	-0.015023214	-0.045266829
-0.022230622	-0.032908567	-0.031549986	-0.023863926	-0.012846968	-0.001179449	-0.026130003	-0.018250039	-0.056013388
-0.029666436	-0.036913853	-0.032081094	-0.022495446	-0.014320486	-0.001338786	-0.026704308	-0.013950991	-0.058090352
-0.021920161	-0.038069607	-0.033960059	-0.015810355	-0.008778861	-0.002252667	-0.023661183	-0.018162984	-0.043037634
-0.01913935	-0.042562575	-0.037433465	-0.011594916	-0.014158011	-0.008005902	-0.029004296	-0.017273576	-0.057136275
-0.026653255	-0.035828367	-0.034211108	-0.011553518	-0.006712937	-0.007169715	-0.028946173	-0.014926003	-0.051558012
-0.027012285	-0.040608701	-0.030179814	-0.009934288	-0.007400328	-0.011612703	-0.035329954	-0.027244233	-0.053436022
-0.025753301	-0.039129922	-0.033636484	-0.003499947	-0.007695282	-0.008479962	-0.036484099	-0.025342089	-0.053288314
-0.034850935	-0.03974136	-0.030688608	-0.005559173	-0.011934612	-0.01927271	-0.040219158	-0.029512006	-0.052007167
-0.029081704	-0.048999979	-0.041925574	-0.014402843	-0.013685586	-0.016532384	-0.042840203	-0.034217309	-0.037224244
-0.033388152	-0.039782263	-0.038422041	-0.010759871	-0.011903367	-0.023587966	-0.051576558	-0.030324516	-0.04397061
-0.030976846	-0.04171726	-0.044846671	-0.0040665	-0.017477487	-0.025415727	-0.052080286	-0.034761401	-0.04170072
-0.027853194	-0.042539502	-0.048029976	-0.001858244	-0.017375003	-0.025951678	-0.044799759	-0.03522279	-0.039219818
-0.032018698	-0.040052848	-0.037868617	0.001231186	-0.020860703	-0.027529242	-0.043529369	-0.028592129	-0.035757708
-0.033496718	-0.032987225	-0.039516616	-0.001567279	-0.01435798	-0.024010669	-0.040346474	-0.025614861	-0.032808056
-0.030463538	-0.035019758	-0.046648647	0.005560172	-0.019373438	-0.025914806	-0.035497402	-0.028950504	-0.025617056
-0.027443691	-0.027350039	-0.047947409	0.004861147	-0.024846324	-0.025376223	-0.031477267	-0.015169756	-0.027751295
-0.0271818	-0.029729718	-0.052896985	-0.001174595	-0.030281715	-0.027475251	-0.028298523	-0.02518394	-0.033255704
-0.030781618	-0.031031253	-0.048428308	-0.00834581	-0.034098613	-0.033352269	-0.026037284	-0.023698208	-0.040654702
-0.036859405	-0.024400874	-0.047940714	-0.01623734	-0.034517297	-0.031906388	-0.028384323	-0.01896969	-0.0480537
-0.031301591	-0.032655811	-0.042177739	-0.028520544	-0.042674759	-0.029126558	-0.029469275	-0.018048362	-0.037391546
-0.036346098	-0.035913318	-0.044671495	-0.030532458	-0.046179205	-0.020320908	-0.026794259	-0.02016379	-0.031903717
-0.032559623	-0.034539418	-0.04276352	-0.039826769	-0.045341838	-0.015176048	-0.024580071	-0.015708043	-0.031169696
-0.035235678	-0.03397098	-0.045561883	-0.042625234	-0.048038912	-0.016380949	-0.024569	-0.005203451	-0.034503691
-0.032630095	-0.02678265	-0.035083644	-0.04221954	-0.047681468	-0.012593742	-0.005859112	-0.009665001	-0.022124801
-0.034589996	-0.032402007	-0.03391208	-0.035944875	-0.046850349	-0.004626914	-0.006778	0.002441396	-0.01520661
-0.026400887	-0.034322321	-0.031904802	-0.034440374	-0.048588825	-0.005621121	0.005763992	0.013286953	-0.015209625
-0.031804423	-0.036807926	-0.031863518	-0.03391167	-0.047360269	0.00094855	0.006447622	0.012021759	-0.008764704
-0.02750845	-0.035394173	-0.032065473	-0.027618081	-0.043990801	0.004547449	0.009389724	0.009324516	0.005650455
-0.034449051	-0.031779032	-0.03582675	-0.021643842	-0.046831602	0.000748391	0.010694711	0.015902944	0.015344966
-0.03304436	-0.036374781	-0.0352008	-0.019346877	-0.041432455	0.003267489	0.015781808	0.016535541	0.017601291
-0.033184353	-0.035999318	-0.035400524	-0.022352329	-0.036910669	0.002906678	0.016214959	0.015512649	0.011643207
-0.037686982	-0.041300894	-0.029753588	-0.016844108	-0.030777887	0.003944341	0.022631952	0.013030141	0.017578683
-0.036407047	-0.038008778	-0.037432349	-0.005274122	-0.027258443	0.008397864	0.019514099	0.022270991	0.021459803
-0.034702371	-0.037602901	-0.030112868	-0.00246856	-0.021856796	0.010694417	0.027431205	0.030355464	0.027808261
-0.037049872	-0.028720793	-0.029119828	0.000160767	-0.0094825	0.013937773	0.033947837	0.0303337	0.030589103
-0.036189915	-0.029245183	-0.02923029	-0.004642516	-0.00555562	0.017756583	0.028961762	0.031938407	0.043747231
-0.033111023	-0.029317548	-0.021484583	0.008948846	0.003219245	0.016379178	0.031272821	0.034402054	0.041762208
-0.029363594	-0.026818309	-0.019509662	-0.001524699	0.004554034	0.012520862	0.033046939	0.040239067	0.044888205
-0.034215729	-0.034328613	-0.026303613	0.002217627	0.003110512	0.014924079	0.02664932	0.033421238	0.032863515
-0.035782317	-0.030019181	-0.023186139	-0.004180048	0.006303758	0.006310686	0.022917029	0.03890568	0.040202223
-0.031334923	-0.035592392	-0.028811875	-0.003725859	0.0025506	0.00607234	0.023179964	0.042695458	0.033080556
-0.031447298	-0.033770663	-0.029300584	-0.011404488	0.00401287	0.003346499	0.022315047	0.038818625	0.044234067
-0.033306252	-0.032754396	-0.02526929	-0.011223522	0.007519816	-1.14202E-05	0.023477496	0.041225686	0.040544365
-0.034237633	-0.032275104	-0.023152666	-0.015084126	0.007449827	-0.004183141	0.018390399	0.045846836	0.044081836
-0.031375873	-0.037258901	-0.03185236	-0.027556576	0.007413583	-0.007884754	0.016720071	0.050018204	0.042933326
-0.022522988	-0.036542585	-0.027644774	-0.024234138	0.0098332	-0.005802844	0.027310809	0.047009015	0.052538911
-0.027770341	-0.034413564	-0.032713738	-0.032366955	0.007197367	-0.011232139	0.022233399	0.04996452	0.058759254
-0.02550379	-0.037786437	-0.0296978	-0.032080722	0.002843054	-0.008057259	0.031593878	0.048654348	0.055796037
-0.029609296	-0.032761738	-0.038747847	-0.034836607	-0.002166155	-0.006050408	0.034386523	0.045473952	0.064955481
-0.02879029	-0.034038102	-0.041345371	-0.040403967	-0.010472343	-0.005842349	0.023564679	0.046109451	0.077730773
-0.035189013	-0.041945893	-0.046607364	-0.04532198	-0.014416721	-0.010954287	0.032110061	0.048586155	0.066449148
-0.027106566	-0.043176111	-0.051429742	-0.036745619	-0.021381871	-0.006309824	0.029349245	0.052050929	0.072395175
